Id,SalePrice
1461,127122.73
1462,164649.73
1463,184603.89
1464,193183.25
1465,202187.64
1466,175894.1
1467,177947.47
1468,172594.25
1469,183020.83
1470,133064.52
1471,193196.44
1472,96466.62
1473,99861.91
1474,147587.98
1475,138631.19
1476,397013.3
1477,279863.84
1478,310571.94
1479,282824.16
1480,492125.0
1481,333811.5
1482,209020.95
1483,181778.58
1484,163841.17
1485,173600.97
1486,193046.56
1487,316402.3
1488,243756.5
1489,207648.28
1490,227874.12
1491,188023.72
1492,113642.28
1493,178431.05
1494,293527.75
1495,285932.8
1496,235050.23
1497,188596.73
1498,158523.44
1499,160140.77
1500,164033.25
1501,175953.52
1502,152703.81
1503,312104.38
1504,261878.77
1505,232911.48
1506,180574.39
1507,229573.84
1508,204975.73
1509,167332.62
1510,148795.22
1511,146306.02
1512,162673.73
1513,151691.64
1514,157860.95
1515,175926.31
1516,147525.78
1517,163685.05
1518,122567.61
1519,205030.31
1520,137277.62
1521,140564.72
1522,163287.4
1523,118776.61
1524,125806.03
1525,126618.89
1526,122363.05
1527,112075.44
1528,135183.23
1529,145524.3
1530,175988.89
1531,112836.36
1532,101727.52
1533,145793.84
1534,108759.67
1535,165640.31
1536,112965.28
1537,77954.62
1538,172798.81
1539,220158.75
1540,113785.875
1541,142625.2
1542,151522.02
1543,218680.98
1544,86650.94
1545,114556.18
1546,131512.34
1547,143268.25
1548,128656.875
1549,115220.42
1550,142115.19
1551,121758.28
1552,135039.25
1553,156321.25
1554,118081.625
1555,172365.33
1556,112951.01
1557,125647.8
1558,90137.57
1559,136185.52
1560,158461.52
1561,146957.84
1562,131904.19
1563,126119.89
1564,153583.5
1565,143693.14
1566,229449.42
1567,82637.69
1568,242529.73
1569,164805.67
1570,135137.3
1571,104520.99
1572,145575.67
1573,198757.52
1574,117727.56
1575,214967.53
1576,217125.86
1577,192780.44
1578,155852.95
1579,148791.44
1580,184618.02
1581,152184.22
1582,128760.016
1583,309546.72
1584,225568.44
1585,141938.84
1586,67149.71
1587,103050.26
1588,152519.88
1589,93674.195
1590,131440.33
1591,91521.91
1592,118996.72
1593,109014.48
1594,159209.56
1595,128771.93
1596,243826.69
1597,199642.52
1598,210936.28
1599,202801.81
1600,185336.06
1601,69276.375
1602,121956.375
1603,101386.48
1604,282510.56
1605,253496.22
1606,163485.16
1607,159323.53
1608,189928.11
1609,178642.94
1610,161421.92
1611,127639.414
1612,144690.69
1613,152448.44
1614,126879.27
1615,81878.72
1616,66147.32
1617,86383.41
1618,124670.65
1619,144299.92
1620,159996.11
1621,136887.62
1622,137308.66
1623,257746.12
1624,198801.0
1625,126412.69
1626,165117.8
1627,185084.4
1628,299610.88
1629,180552.56
1630,367566.62
1631,229353.23
1632,269478.84
1633,166868.2
1634,182779.25
1635,181680.94
1636,155365.66
1637,185402.3
1638,194977.4
1639,171350.05
1640,253736.12
1641,188472.38
1642,232989.9
1643,230724.88
1644,252380.9
1645,201990.25
1646,161406.7
1647,150110.62
1648,124004.56
1649,139290.66
1650,127002.3
1651,128914.484
1652,99002.94
1653,104862.39
1654,152471.97
1655,151392.02
1656,144203.2
1657,150294.52
1658,147681.19
1659,141986.89
1660,148976.45
1661,509435.34
1662,389661.6
1663,402552.0
1664,513206.75
1665,307597.47
1666,322735.12
1667,403937.12
1668,330966.7
1669,305811.7
1670,347765.3
1671,258330.81
1672,514761.5
1673,296355.03
1674,257555.22
1675,196356.67
1676,196916.0
1677,209134.73
1678,469517.6
1679,396275.53
1680,325896.34
1681,255302.97
1682,310790.0
1683,186987.39
1684,172321.89
1685,174539.55
1686,171461.48
1687,163629.4
1688,188693.23
1689,194469.28
1690,189597.86
1691,173463.22
1692,283215.53
1693,170300.9
1694,186146.1
1695,165096.0
1696,259621.88
