Id,SalePrice
1461,140325.36039568827
1462,137396.78911247768
1463,172615.4275938214
1464,176046.16936309804
1465,201082.74579894738
1466,161090.1345508879
1467,163231.17000197762
1468,163038.0292453609
1469,184732.57696740946
1470,121957.15855466812
1471,191861.0728593675
1472,125275.03859782657
1473,131107.56888990366
1474,154409.36395856563
1475,156475.16269179792
1476,306908.9509779628
1477,250592.77992701583
1478,288538.3825950815
1479,250904.33981967563
1480,318703.10151208274
1481,260273.02528835266
1482,218537.22507742795
1483,172794.8984337118
1484,180591.45390586718
1485,190627.60761249455
1486,192271.82387313517
1487,263356.4060620263
1488,244111.51876027897
1489,202155.91046902438
1490,183503.2855223233
1491,192753.95109268054
1492,110304.22955622652
1493,177296.24396870943
1494,256490.16590444293
1495,251256.56826027416
1496,206321.1132379626
1497,207621.50454517725
1498,194104.40695920167
1499,194641.79380264322
1500,178090.61451651395
1501,175120.00496336777
1502,192583.98005941007
1503,265092.3118043227
1504,251578.36150663192
1505,215044.06076570644
1506,154565.5141077519
1507,198003.17657845418
1508,168885.60389929693
1509,146111.79072710755
1510,135324.97130907967
1511,131621.14924197938
1512,155280.3067954542
1513,146768.2045568591
1514,153848.15864506827
1515,177171.67850773592
1516,157580.05313679998
1517,161912.55704554895
1518,124301.28601272966
1519,193578.14670447743
1520,128004.46537824086
1521,126459.13400972309
1522,153655.2439143071
1523,111750.93574081552
1524,124898.80889928057
1525,126077.0003757876
1526,115079.25898359998
1527,119768.5617685267
1528,134727.84528495104
1529,137885.89916017844
1530,160291.0350285952
1531,122415.13925062607
1532,124236.41378667625
1533,146121.08122325462
1534,130674.1361068754
1535,158623.1070772171
1536,127055.26605330357
1537,105472.04338512929
1538,200143.2133808861
1539,223144.0634827132
1540,115368.10554966136
1541,150207.75719387157
1542,133910.14946953105
1543,181580.17768978383
1544,102618.33947901627
1545,129143.87299666695
1546,146904.42713790006
1547,138243.8462810512
1548,130860.14245063259
1549,129772.42323204118
1550,134344.06501276244
1551,124901.63071874577
1552,127192.8935941995
1553,139824.94654400327
1554,129829.1460744349
1555,146712.28823026625
1556,99113.24806380131
1557,117669.90807129262
1558,114997.16478048463
1559,87631.2872636573
1560,140929.89931790778
1561,121658.13017435107
1562,137290.06995153698
1563,117024.88666512784
1564,152893.15082954426
1565,145729.55308532427
1566,200792.05860436958
1567,98860.0843949054
1568,180901.1107344132
1569,146252.90665169188
1570,150097.8177276801
1571,128485.16485155773
1572,132938.37285837802
1573,207148.21844082163
1574,124888.48394366536
1575,183603.55346857145
1576,193215.1335819411
1577,186234.50452401923
1578,148389.4890313102
1579,158901.43830073517
1580,199043.88231582372
1581,141388.73188934455
1582,133600.5077975538
1583,262220.70628590434
1584,206127.51425622602
1585,159325.67633920073
1586,114381.1542102457
1587,116833.46127623851
1588,128632.85052635208
1589,119510.56582121304
1590,141726.64200887532
1591,95861.57846876366
1592,136324.2249256313
1593,138897.4106199989
1594,131964.24480788998
1595,116480.43348722403
1596,181188.3665740012
1597,158425.7188006605
1598,202860.77955053217
1599,225243.31169322936
1600,204928.62546443404
1601,84114.76194057027
1602,134387.43659999286
1603,102547.09479063917
1604,221120.82422857694
1605,254896.12813024217
1606,156988.5145626292
1607,142121.78444155885
1608,205576.45765310666
1609,183351.94849219997
1610,153258.36400020568
1611,143408.8031067942
1612,164070.62541813223
1613,171885.44122064745
1614,133918.97303936875
1615,118215.40675681467
1616,107867.9676451685
1617,120923.10283931933
1618,136582.49130104677
1619,135892.43119605334
1620,138473.11386236735
1621,146756.87028208133
1622,126523.78820683081
1623,235722.25949551142
1624,182944.55151403658
1625,130685.5156349717
1626,156800.8744459012
1627,178905.14874852335
1628,254814.24775629336
1629,184314.81549188987
1630,249872.77644737338
1631,212688.87919582817
1632,213515.22015685748
1633,186764.51557355924
1634,167467.15169247636
1635,160478.98065759346
1636,149791.5023975563
1637,160050.42511615646
1638,190316.59646633558
1639,157853.6007872663
1640,215165.96251431375
1641,175598.5274275951
1642,218508.51019540365
1643,249565.86548079003
1644,242496.21295906245
1645,167155.11782365944
1646,155774.67883494575
1647,175325.45363484393
1648,127925.79666814666
1649,132291.25065057047
1650,134574.83309408772
1651,145652.21834669798
1652,119762.86498739442
1653,133962.74542165367
1654,149672.79050015408
1655,165277.39187967358
1656,149476.26274124027
1657,150837.34496070805
1658,149616.48258466733
1659,162833.6601473112
1660,159369.63372222986
1661,323136.6659103488
1662,319415.8266847515
1663,291375.3425667111
1664,334270.88736499427
1665,297243.4821653884
1666,231459.7096049412
1667,269868.06237228395
1668,291126.9003660134
1669,274410.7196186081
1670,291078.6609254354
1671,207109.1333841508
1672,313892.49149468
1673,259863.62518672674
1674,249975.01776688895
1675,177232.7104098668
1676,174514.14427659014
1677,200680.95868776858
1678,319629.87085707794
1679,266669.7442281984
1680,277712.203552431
1681,258038.77445996468
1682,252080.49952062694
1683,195861.27801528075
1684,188151.45062242614
1685,168481.94979102304
1686,178159.49942765292
1687,185424.51214020912
1688,192131.85986620266
1689,192675.68200537434
1690,189712.85529785624
1691,189712.85529785624
1692,248648.46133971956
1693,178537.05180480934
1694,169899.33992597758
1695,184725.70023863492
1696,226647.32743533413
1697,187304.49487173173
1698,268460.2917861021
1699,256120.40372900577
1700,211137.64712444073
1701,245194.0379003803
1702,241464.77069152362
1703,258377.18869488267
1704,250880.30783698164
1705,225072.3144156853
1706,315153.0596831448
1707,207407.50132563376
1708,213456.25558378716
1709,295756.134596963
1710,255711.21880108857
1711,254819.7135362591
1712,241928.3989836064
1713,206575.41563868456
1714,209324.25577689923
1715,208902.77473906596
1716,181470.14878041617
1717,185361.7317312825
1718,144417.33522230177
1719,195614.78053735927
1720,240174.76388717725
1721,188026.84671982628
1722,142115.9488863395
1723,166047.42141859393
1724,201407.68937751892
1725,209032.34641387788
1726,157230.96479518275
1727,143395.33436893314
1728,177335.25922690137
1729,157026.80657971097
1730,148515.72563380236
1731,120222.79542581255
1732,135593.19324595938
1733,122012.95783054839
1734,118843.86506031136
1735,132826.48461441204
1736,124952.34697193341
1737,258802.2488980824
1738,213533.76072001143
1739,239682.28662743812
1740,203131.07494294943
1741,197465.12626646203
1742,181050.36982950472
1743,203994.00199321774
1744,250792.62913168434
1745,176533.7858879703
1746,218258.16232777742
1747,212668.6812925427
1748,185217.9009782243
1749,146076.57318025528
1750,136934.84566265697
1751,211500.48118045393
1752,124894.39027033288
1753,132277.92957558436
1754,185354.50278496047
1755,163068.99684970026
1756,131780.35320936562
1757,122523.04587188033
1758,143328.92552359324
1759,165331.17966718398
1760,150630.38226028686
1761,146634.56115326405
1762,164270.9301386436
1763,155824.20382106563
1764,111373.80691747648
1765,158033.85874559192
1766,170968.55766179657
1767,188527.2062099054
1768,128812.61562766386
1769,186040.52520896416
1770,137447.5332164546
1771,119912.99792815831
1772,122742.46077610833
1773,127357.15916972893
1774,137337.00134789775
1775,131374.03923767628
1776,130109.25789402387
1777,121502.42725225093
1778,135533.05327657814
1779,130073.29691404903
1780,176893.53963063445
1781,126250.95972662065
1782,101007.29317413968
1783,143210.26983316653
1784,120231.27305236342
1785,123823.47255681023
1786,133888.9166472351
1787,174711.95168534276
1788,94053.79625951944
1789,131444.64025756414
1790,103172.44319579496
1791,153443.71921516006
1792,142158.83770772014
1793,145258.1278414423
1794,156416.5275444887
1795,136438.78737398246
1796,137921.82005974444
1797,141237.9944170096
1798,119209.35754480488
1799,124191.39800867725
1800,124160.05790034028
1801,127848.55143239602
1802,141150.96702843928
1803,144912.14924801432
1804,138626.67404229572
1805,141113.2426206097
1806,133086.95981291484
1807,128737.73572148562
1808,140191.4117163457
1809,130324.7844479825
1810,137287.7116999393
1811,102109.0946845216
1812,106330.79127726534
1813,129596.51149488948
1814,102621.28290593284
1815,100831.24428664453
1816,119134.20562243577
1817,123421.50832153195
1818,122272.67822665787
1819,139685.00709099518
1820,95021.26963418233
1821,116974.56351419433
1822,148353.76263234523
1823,73087.20213313495
1824,141435.23879270232
1825,138834.68279246465
1826,114305.26013127982
1827,119668.72570126792
1828,133697.43903384046
1829,113504.97302910437
1830,132008.24556143951
1831,166977.63572022217
1832,105088.56399804821
1833,132295.36517735108
1834,134349.894042562
1835,162067.3279479658
1836,125505.56072660482
1837,104459.33197342392
1838,137282.92348103804
1839,117684.03796269419
1840,130860.19686175323
1841,127781.4183524975
1842,105459.51032697897
1843,142581.2517116773
1844,153943.8292579136
1845,138917.7959822588
1846,155009.4512890684
1847,139274.1962259836
1848,79855.4047102933
1849,133322.65728099368
1850,116733.03792547878
1851,143356.16566640465
1852,133230.56457057202
1853,120506.93092168153
1854,177936.07907611047
1855,157328.9525680667
1856,200272.11605234424
